Wall time,Step,Value
1714828076.7986166,0,0.4829985201358795
1714833157.0480719,1,0.36863359808921814
1714838055.1661203,2,0.34121596813201904
1714843026.757048,3,0.3263615667819977
1714849207.6652558,4,0.3161633014678955
1714854088.100803,5,0.3110211193561554
1714858744.7472665,6,0.3063417971134186
1714861201.7448983,7,0.30254170298576355
1714863745.3298073,8,0.29764148592948914
1714866081.016491,9,0.29622840881347656
1714868490.318094,10,0.292050302028656
1714870736.1814551,11,0.2895214259624481
1714873175.341159,12,0.28814464807510376
1714875407.7998025,13,0.2872007191181183
1714877793.3206375,14,0.2854647636413574
1714880073.3602831,15,0.2833516299724579
1714882473.0657237,16,0.2833605110645294
1714884677.2930472,17,0.2827885150909424
1714887085.9118543,18,0.28041210770606995
1714889309.714439,19,0.2790345847606659
1714891713.891693,20,0.27880460023880005
1714893955.6425834,21,0.2772749662399292
1714896270.9594972,22,0.27565234899520874
1714898482.2900963,23,0.2762538194656372
1714900807.9066482,24,0.27462565898895264
1714903071.0536423,25,0.2748030424118042
1714905386.360683,26,0.2734758257865906
1714907662.3842995,27,0.2727336287498474
1714909935.658106,28,0.27324581146240234
1714912244.3586955,29,0.2712894380092621
1714914559.8320558,30,0.2724659740924835
1714916912.854958,31,0.27068743109703064
1714919250.757588,32,0.27022549510002136
1714921623.4515567,33,0.26909977197647095
1714923950.4296541,34,0.2691675126552582
1714926236.0590582,35,0.2692270576953888
1714928514.4151962,36,0.27014708518981934
1714930792.8035717,37,0.26814591884613037
1714933073.3788996,38,0.2690425515174866
1714935818.9541557,39,0.268271803855896
1714938494.924013,40,0.2670738697052002
1714941185.522149,41,0.2667620778083801
1714944373.93813,42,0.26894649863243103
1714946835.5070016,43,0.2678403854370117
1714949568.5532258,44,0.2670350670814514
1714951925.2417557,45,0.2653278410434723
1714954308.5136313,46,0.2679707407951355
1714956662.952847,47,0.26552557945251465
1714959245.127049,48,0.26744452118873596
1714961787.2109613,49,0.265647828578949
1714964765.327191,50,0.26533472537994385
1714967166.2740877,51,0.26602765917778015
1714969830.5128365,52,0.26581496000289917
1714972117.87919,53,0.2640240490436554
1714974558.3099904,54,0.2658335268497467
1714977013.0274017,55,0.26312726736068726
1714981677.17635,56,0.2633087933063507
1714988677.7378793,57,0.2644244134426117
1714995287.6826477,58,0.2623913288116455
1715001827.3879955,59,0.26318058371543884
1715007947.0701463,60,0.2647724449634552
1715013574.1033173,61,0.2632816731929779
1715019099.187705,62,0.26391154527664185
1715024171.361596,63,0.2636432647705078
1715029111.4395568,64,0.26175928115844727
1715034410.4443638,65,0.2618224322795868
1715039246.9004333,66,0.2632111608982086
1715045084.9614027,67,0.2615472376346588
1715049007.0785563,68,0.26338353753089905
1715052575.310728,69,0.2609362006187439
1715054824.212701,70,0.2619560956954956
1715056997.6691282,71,0.26221707463264465
1715059366.1386847,72,0.26289913058280945
1715061590.204908,73,0.26093974709510803
1715063700.3363948,74,0.2606068551540375
1715065873.3456156,75,0.26192769408226013
1715068387.6741395,76,0.26028162240982056
1715071120.4794765,77,0.2608638405799866
1715073791.6161034,78,0.261005163192749
1715076333.7421968,79,0.26161742210388184
1715078843.4848294,80,0.26134759187698364
1715081184.8961074,81,0.2589435279369354
1715085425.1908798,82,0.25861862301826477
1715088371.9711888,83,0.26014918088912964
1715091012.9490745,84,0.2592807412147522
1715093467.927854,85,0.26110878586769104
1715095989.4495828,86,0.26187843084335327
1715098448.1353552,87,0.26023995876312256
1715100787.6915348,88,0.25979083776474
1715103218.8675478,89,0.2599833309650421
1715105380.9136834,90,0.2588762044906616
1715107518.0610163,91,0.26161667704582214
1715109646.9801245,92,0.25847217440605164
1715111776.7629135,93,0.2605820596218109
1715114029.4049308,94,0.25941115617752075
1715116556.0163724,95,0.2585984468460083
1715118853.2345738,96,0.2608744502067566
1715142545.262329,97,0.2591931223869324
1715144978.091322,98,0.25943759083747864
1715147186.6610446,99,0.25917956233024597
