Wall time,Step,Value
1714827915.1077077,0,0.00039999998989515007
1714833909.3462353,1,0.0003979798057116568
1714839585.731229,2,0.0003959595924243331
1714846014.2076879,3,0.00039393940824083984
1714852375.1652899,4,0.0003919191949535161
1714858154.595147,5,0.0003898989816661924
1714863207.1726155,6,0.00038787879748269916
1714868195.247947,7,0.00038585858419537544
1714873028.1402514,8,0.00038383837090805173
1714877685.0706432,9,0.00038181818672455847
1714882429.702086,10,0.00037979797343723476
1714887030.5107536,11,0.0003777777892537415
1714891558.0315905,12,0.0003757575759664178
1714896036.4379826,13,0.0003737373626790941
1714900550.707613,14,0.0003717171784956008
1714905145.8965342,15,0.0003696969652082771
1714909574.5718377,16,0.00036767678102478385
1714914034.4194493,17,0.00036565656773746014
1714918544.851668,18,0.0003636363544501364
1714923392.7942235,19,0.00036161617026664317
1714928173.4347117,20,0.00035959595697931945
1714932971.0360632,21,0.00035757574369199574
1714938450.2727058,22,0.0003555555595085025
1714944340.850918,23,0.00035353534622117877
1714949641.5031204,24,0.0003515151620376855
1714954447.6306763,25,0.0003494949487503618
1714959377.3687677,26,0.0003474747354630381
1714964560.142257,27,0.00034545455127954483
1714969251.941827,28,0.0003434343379922211
1714973721.4955904,29,0.00034141415380872786
1714978521.5130184,30,0.00033939394052140415
1714986464.9595246,31,0.00033737372723408043
1714994166.2099967,32,0.0003353535430505872
1715001996.795653,33,0.00033333332976326346
1715008752.524542,34,0.0003313131455797702
1715014844.247026,35,0.0003292929322924465
1715021053.8637764,36,0.0003272727190051228
1715027021.8160512,37,0.0003252525348216295
1715032747.74497,38,0.0003232323215343058
1715038568.60941,39,0.0003212121082469821
1715045246.829429,40,0.00031919192406348884
1715050644.7618682,41,0.00031717171077616513
1715054787.7929978,42,0.00031515152659267187
1715057052.6773,43,0.00031313131330534816
1715059471.594207,44,0.00031111110001802444
1715061689.041049,45,0.0003090909158345312
1715063802.5195985,46,0.0003070707025472075
1715066001.3553836,47,0.0003050505183637142
1715068509.796443,48,0.0003030303050763905
1715071273.9182644,49,0.0003010100917890668
1715073962.6348586,50,0.00029898990760557353
1715076512.286805,51,0.0002969696943182498
1715078985.6588733,52,0.0002949494810309261
1715081456.3064604,53,0.00029292929684743285
1715085632.6857524,54,0.00029090908356010914
1715088587.949698,55,0.0002888888993766159
1715091168.153027,56,0.00028686868608929217
1715093621.8637624,57,0.00028484847280196846
1715096121.7518427,58,0.0002828282886184752
1715098562.2584643,59,0.0002808080753311515
1715100904.2978563,60,0.00027878789114765823
1715103383.4470763,61,0.0002767676778603345
1715105554.3827083,62,0.0002747474645730108
1715107687.0035756,63,0.00027272728038951755
1715109808.0738997,64,0.00027070706710219383
1715111939.8102322,65,0.0002686868829187006
1715114188.5909543,66,0.00026666666963137686
1715116661.989134,67,0.00026464645634405315
1715118936.1947546,68,0.0002626262721605599
1715143342.9765887,69,0.0002606060588732362
1715146440.3357465,70,0.00025858584558591247
1715148267.0668142,71,0.0002565656614024192
1715150029.3296242,72,0.0002545454481150955
1715151777.2459798,73,0.00025252526393160224
1715153531.1112452,74,0.0002505050506442785
1715155263.5454476,75,0.0002484848373569548
1715156981.7772179,76,0.00024646465317346156
1715158698.7485304,77,0.00024444443988613784
1715160414.346549,78,0.00024242424115072936
1715162134.5624738,79,0.00024040404241532087
1715163856.35833,80,0.0002383838436799124
1715165573.3277225,81,0.00023636363039258868
1715167291.6124597,82,0.0002343434316571802
1715169019.5115304,83,0.0002323232329217717
1715170740.3085914,84,0.00023030303418636322
1715172459.1149561,85,0.00022828283545095474
1715174176.98499,86,0.00022626262216363102
1715175893.84406,87,0.00022424242342822254
1715177609.0533888,88,0.00022222222469281405
1715179341.4442093,89,0.00022020202595740557
1715181081.6405203,90,0.00021818181267008185
1715182820.7814841,91,0.00021616161393467337
1715184555.25656,92,0.00021414141519926488
1715186293.2272563,93,0.0002121212164638564
1715188028.9773684,94,0.00021010100317653269
1715189766.4555557,95,0.0002080808044411242
1715191502.7037785,96,0.00020606060570571572
1715193237.2353895,97,0.00020404040697030723
1715194973.057833,98,0.00020202020823489875
1715196709.7400246,99,0.00019999999494757503
