Wall time,Step,Value
1713107985.5016744,0,0.00039999998989515007
1713116232.231252,1,0.0003979798057116568
1713123244.8900232,2,0.0003959595924243331
1713130044.0278099,3,0.00039393940824083984
1713266557.5061703,4,0.0003919191949535161
1713271792.825137,5,0.0003898989816661924
1713275934.0359516,6,0.00038787879748269916
1713280562.1453297,7,0.00038585858419537544
1713284463.3917549,8,0.00038383837090805173
1713288257.7601914,9,0.00038181818672455847
1713292507.6110725,10,0.00037979797343723476
1713296373.1704688,11,0.0003777777892537415
1713300233.1533194,12,0.0003757575759664178
1713304137.0918443,13,0.0003737373626790941
1713308771.0767787,14,0.0003717171784956008
1713313807.1532595,15,0.0003696969652082771
1713319862.7925832,16,0.00036767678102478385
1713324599.8379977,17,0.00036565656773746014
1713329596.782695,18,0.0003636363544501364
1713334630.9450786,19,0.00036161617026664317
1713339383.1279602,20,0.00035959595697931945
1713343679.2556539,21,0.00035757574369199574
1713348297.1945415,22,0.0003555555595085025
1713355023.4610155,23,0.00035353534622117877
1713360640.992773,24,0.0003515151620376855
1713363423.1993337,25,0.0003494949487503618
1713365055.8840122,26,0.0003474747354630381
1713367226.8891354,27,0.00034545455127954483
1713368892.6901948,28,0.0003434343379922211
1713370510.6425147,29,0.00034141415380872786
1713372666.0658305,30,0.00033939394052140415
1713373357.7390738,31,0.00033737372723408043
1713376942.0076826,32,0.0003353535430505872
1713379666.610273,33,0.00033333332976326346
1713406190.3056452,34,0.0003313131455797702
1713408265.435096,35,0.0003292929322924465
1713409254.0168295,36,0.0003272727190051228
1713409977.51474,37,0.0003252525348216295
1713410651.0107272,38,0.0003232323215343058
1713411651.49543,39,0.0003212121082469821
1713412327.5369291,40,0.00031919192406348884
1713412998.4857106,41,0.00031717171077616513
1713413667.8910947,42,0.00031515152659267187
1713414338.773083,43,0.00031313131330534816
1713415008.7868884,44,0.00031111110001802444
1713415680.6674798,45,0.0003090909158345312
1713416346.246461,46,0.0003070707025472075
1713417007.6666894,47,0.0003050505183637142
1713417666.2268808,48,0.0003030303050763905
1713418323.5907464,49,0.0003010100917890668
1713418983.5374491,50,0.00029898990760557353
1713419647.1571558,51,0.0002969696943182498
1713420307.9749725,52,0.0002949494810309261
1713420964.0998082,53,0.00029292929684743285
1713421622.3622606,54,0.00029090908356010914
1713422282.5254943,55,0.0002888888993766159
1713422942.45338,56,0.00028686868608929217
1713423602.7292447,57,0.00028484847280196846
1713424260.476819,58,0.0002828282886184752
1713424921.1347096,59,0.0002808080753311515
1713425577.3989823,60,0.00027878789114765823
1713426236.615791,61,0.0002767676778603345
1713426897.9522905,62,0.0002747474645730108
1713427559.6552842,63,0.00027272728038951755
1713428220.5651946,64,0.00027070706710219383
1713429063.4981694,65,0.0002686868829187006
1713429845.5014994,66,0.00026666666963137686
1713430515.666652,67,0.00026464645634405315
1713431177.38706,68,0.0002626262721605599
1713431845.2942634,69,0.0002606060588732362
1713432505.697006,70,0.00025858584558591247
1713433168.1273532,71,0.0002565656614024192
1713433837.351703,72,0.0002545454481150955
1713434499.066068,73,0.00025252526393160224
1713435156.9107869,74,0.0002505050506442785
1713435819.0222929,75,0.0002484848373569548
1713436489.559664,76,0.00024646465317346156
1713437172.539358,77,0.00024444443988613784
1713437859.6871512,78,0.00024242424115072936
1713438543.2335718,79,0.00024040404241532087
1713439232.2674,80,0.0002383838436799124
1713439942.7162378,81,0.00023636363039258868
1713440998.5991902,82,0.0002343434316571802
1713442308.0182242,83,0.0002323232329217717
1713443593.1399362,84,0.00023030303418636322
1713445283.8705177,85,0.00022828283545095474
1713446642.5466392,86,0.00022626262216363102
1713448396.9486809,87,0.00022424242342822254
1713449834.621903,88,0.00022222222469281405
1713451342.5379937,89,0.00022020202595740557
1713452733.6852834,90,0.00021818181267008185
1713454550.0956204,91,0.00021616161393467337
1713456228.286168,92,0.00021414141519926488
1713456919.1836402,93,0.0002121212164638564
1713457611.00039,94,0.00021010100317653269
1713458301.3312645,95,0.0002080808044411242
1713458994.0817835,96,0.00020606060570571572
1713459698.0590847,97,0.00020404040697030723
1713460404.0500772,98,0.00020202020823489875
1713461094.9629571,99,0.00019999999494757503
