2024-04-06 05:37:11,351 - INFO - Epoch: 0 |Total training time: 0h:2m:19s | Train Loss: 0.5760 | Train Balanced Accuracy: 51.9153 %
2024-04-06 06:10:14,432 - INFO - Epoch: 13 |Total testing time: 0h:0m:40s | Test Loss: 0.3790 | Test Balanced Accuracy: 86.2361 %
2024-04-06 06:12:33,920 - INFO - Epoch: 14 |Total training time: 0h:1m:5s | Train Loss: 0.2842 | Train Balanced Accuracy: 88.7873 %
2024-04-06 06:12:33,922 - INFO - Epoch: 14 |Total validation time:0h:0m:38s | Validation Loss: 0.2914 | Validation Balanced Accuracy: 85.2972 % 
2024-04-06 06:12:33,922 - INFO - Epoch: 14 |Total testing time: 0h:0m:35s | Test Loss: 0.3743 | Test Balanced Accuracy: 85.8650 %
2024-04-06 06:15:08,249 - INFO - Epoch: 15 |Total training time: 0h:1m:24s | Train Loss: 0.2784 | Train Balanced Accuracy: 89.1574 %
2024-04-06 06:15:08,250 - INFO - Epoch: 15 |Total validation time:0h:0m:30s | Validation Loss: 0.2871 | Validation Balanced Accuracy: 85.0950 % 
2024-04-06 06:15:08,250 - INFO - Epoch: 15 |Total testing time: 0h:0m:38s | Test Loss: 0.3705 | Test Balanced Accuracy: 85.8149 %
2024-04-06 06:17:48,811 - INFO - Epoch: 16 |Total training time: 0h:1m:10s | Train Loss: 0.2734 | Train Balanced Accuracy: 89.5565 %
2024-04-06 06:17:48,815 - INFO - Epoch: 16 |Total validation time:0h:0m:48s | Validation Loss: 0.2839 | Validation Balanced Accuracy: 84.9659 % 
2024-04-06 06:17:48,815 - INFO - Epoch: 16 |Total testing time: 0h:0m:41s | Test Loss: 0.3673 | Test Balanced Accuracy: 85.6984 %
2024-04-06 06:20:14,059 - INFO - Epoch: 17 |Total training time: 0h:1m:12s | Train Loss: 0.2685 | Train Balanced Accuracy: 89.9345 %
2024-04-06 06:20:14,068 - INFO - Epoch: 17 |Total validation time:0h:0m:33s | Validation Loss: 0.2805 | Validation Balanced Accuracy: 84.6047 % 
2024-04-06 06:20:14,068 - INFO - Epoch: 17 |Total testing time: 0h:0m:39s | Test Loss: 0.3645 | Test Balanced Accuracy: 85.6900 %
2024-04-06 06:22:42,030 - INFO - Epoch: 18 |Total training time: 0h:1m:6s | Train Loss: 0.2641 | Train Balanced Accuracy: 90.0221 %
2024-04-06 06:22:42,035 - INFO - Epoch: 18 |Total validation time:0h:0m:42s | Validation Loss: 0.2789 | Validation Balanced Accuracy: 85.7069 % 
2024-04-06 06:22:42,035 - INFO - Epoch: 18 |Total testing time: 0h:0m:39s | Test Loss: 0.3615 | Test Balanced Accuracy: 86.4030 %
2024-04-06 06:25:09,362 - INFO - Epoch: 19 |Total training time: 0h:1m:11s | Train Loss: 0.2600 | Train Balanced Accuracy: 90.3965 %
2024-04-06 06:25:09,368 - INFO - Epoch: 19 |Total validation time:0h:0m:35s | Validation Loss: 0.2752 | Validation Balanced Accuracy: 84.5578 % 
2024-04-06 06:25:09,368 - INFO - Epoch: 19 |Total testing time: 0h:0m:40s | Test Loss: 0.3591 | Test Balanced Accuracy: 85.9837 %
2024-04-06 06:27:24,008 - INFO - Epoch: 20 |Total training time: 0h:1m:10s | Train Loss: 0.2560 | Train Balanced Accuracy: 90.6523 %
2024-04-06 06:27:24,013 - INFO - Epoch: 20 |Total validation time:0h:0m:30s | Validation Loss: 0.2727 | Validation Balanced Accuracy: 83.0643 % 
2024-04-06 06:27:24,013 - INFO - Epoch: 20 |Total testing time: 0h:0m:33s | Test Loss: 0.3573 | Test Balanced Accuracy: 85.4819 %
2024-04-06 06:29:43,507 - INFO - Epoch: 21 |Total training time: 0h:1m:7s | Train Loss: 0.2523 | Train Balanced Accuracy: 90.6939 %
2024-04-06 06:29:43,510 - INFO - Epoch: 21 |Total validation time:0h:0m:36s | Validation Loss: 0.2708 | Validation Balanced Accuracy: 84.9408 % 
2024-04-06 06:29:43,510 - INFO - Epoch: 21 |Total testing time: 0h:0m:35s | Test Loss: 0.3542 | Test Balanced Accuracy: 86.2676 %
2024-04-06 06:32:09,615 - INFO - Epoch: 22 |Total training time: 0h:1m:16s | Train Loss: 0.2489 | Train Balanced Accuracy: 91.0213 %
2024-04-06 06:32:09,619 - INFO - Epoch: 22 |Total validation time:0h:0m:30s | Validation Loss: 0.2688 | Validation Balanced Accuracy: 82.7676 % 
2024-04-06 06:32:09,619 - INFO - Epoch: 22 |Total testing time: 0h:0m:38s | Test Loss: 0.3536 | Test Balanced Accuracy: 85.2726 %
2024-04-06 06:34:42,463 - INFO - Epoch: 23 |Total training time: 0h:1m:23s | Train Loss: 0.2458 | Train Balanced Accuracy: 90.8669 %
2024-04-06 06:34:42,464 - INFO - Epoch: 23 |Total validation time:0h:0m:30s | Validation Loss: 0.2670 | Validation Balanced Accuracy: 84.5910 % 
2024-04-06 06:34:42,464 - INFO - Epoch: 23 |Total testing time: 0h:0m:38s | Test Loss: 0.3506 | Test Balanced Accuracy: 86.1768 %
2024-04-06 06:37:25,301 - INFO - Epoch: 24 |Total training time: 0h:1m:19s | Train Loss: 0.2425 | Train Balanced Accuracy: 91.1401 %
2024-04-06 06:37:25,303 - INFO - Epoch: 24 |Total validation time:0h:0m:42s | Validation Loss: 0.2656 | Validation Balanced Accuracy: 84.4509 % 
2024-04-06 06:37:25,303 - INFO - Epoch: 24 |Total testing time: 0h:0m:40s | Test Loss: 0.3488 | Test Balanced Accuracy: 86.1259 %
2024-04-06 06:40:01,678 - INFO - Epoch: 25 |Total training time: 0h:1m:17s | Train Loss: 0.2395 | Train Balanced Accuracy: 91.4535 %
2024-04-06 06:40:01,683 - INFO - Epoch: 25 |Total validation time:0h:0m:40s | Validation Loss: 0.2640 | Validation Balanced Accuracy: 83.6263 % 
2024-04-06 06:40:01,683 - INFO - Epoch: 25 |Total testing time: 0h:0m:38s | Test Loss: 0.3477 | Test Balanced Accuracy: 85.8028 %
2024-04-06 06:42:39,695 - INFO - Epoch: 26 |Total training time: 0h:1m:23s | Train Loss: 0.2367 | Train Balanced Accuracy: 91.5848 %
2024-04-06 06:42:39,701 - INFO - Epoch: 26 |Total validation time:0h:0m:37s | Validation Loss: 0.2625 | Validation Balanced Accuracy: 83.2318 % 
2024-04-06 06:42:39,701 - INFO - Epoch: 26 |Total testing time: 0h:0m:36s | Test Loss: 0.3463 | Test Balanced Accuracy: 85.6901 %
2024-04-06 06:45:06,661 - INFO - Epoch: 27 |Total training time: 0h:1m:21s | Train Loss: 0.2340 | Train Balanced Accuracy: 91.6223 %
2024-04-06 06:45:06,661 - INFO - Epoch: 27 |Total validation time:0h:0m:31s | Validation Loss: 0.2609 | Validation Balanced Accuracy: 84.6773 % 
2024-04-06 06:45:06,661 - INFO - Epoch: 27 |Total testing time: 0h:0m:33s | Test Loss: 0.3442 | Test Balanced Accuracy: 86.1130 %
2024-04-06 06:47:32,591 - INFO - Epoch: 28 |Total training time: 0h:1m:5s | Train Loss: 0.2315 | Train Balanced Accuracy: 91.9052 %
2024-04-06 06:47:32,720 - INFO - Epoch: 28 |Total validation time:0h:0m:42s | Validation Loss: 0.2601 | Validation Balanced Accuracy: 82.7562 % 
2024-04-06 06:47:32,720 - INFO - Epoch: 28 |Total testing time: 0h:0m:37s | Test Loss: 0.3437 | Test Balanced Accuracy: 85.6549 %
2024-04-06 06:49:54,789 - INFO - Epoch: 29 |Total training time: 0h:1m:9s | Train Loss: 0.2290 | Train Balanced Accuracy: 91.9399 %
2024-04-06 06:49:54,791 - INFO - Epoch: 29 |Total validation time:0h:0m:33s | Validation Loss: 0.2584 | Validation Balanced Accuracy: 83.7771 % 
2024-04-06 06:49:54,791 - INFO - Epoch: 29 |Total testing time: 0h:0m:38s | Test Loss: 0.3417 | Test Balanced Accuracy: 85.8268 %
2024-04-06 06:52:10,605 - INFO - Epoch: 30 |Total training time: 0h:1m:8s | Train Loss: 0.2268 | Train Balanced Accuracy: 92.0463 %
2024-04-06 06:52:10,606 - INFO - Epoch: 30 |Total validation time:0h:0m:28s | Validation Loss: 0.2578 | Validation Balanced Accuracy: 82.7728 % 
2024-04-06 06:52:10,606 - INFO - Epoch: 30 |Total testing time: 0h:0m:38s | Test Loss: 0.3414 | Test Balanced Accuracy: 85.5990 %
2024-04-06 06:54:46,376 - INFO - Epoch: 31 |Total training time: 0h:1m:20s | Train Loss: 0.2245 | Train Balanced Accuracy: 92.1324 %
2024-04-06 06:54:46,450 - INFO - Epoch: 31 |Total validation time:0h:0m:34s | Validation Loss: 0.2562 | Validation Balanced Accuracy: 83.5970 % 
2024-04-06 06:54:46,450 - INFO - Epoch: 31 |Total testing time: 0h:0m:40s | Test Loss: 0.3395 | Test Balanced Accuracy: 85.8584 %
2024-04-06 06:57:22,382 - INFO - Epoch: 32 |Total training time: 0h:1m:24s | Train Loss: 0.2223 | Train Balanced Accuracy: 92.2339 %
2024-04-06 06:57:22,385 - INFO - Epoch: 32 |Total validation time:0h:0m:32s | Validation Loss: 0.2560 | Validation Balanced Accuracy: 82.8195 % 
2024-04-06 06:57:22,385 - INFO - Epoch: 32 |Total testing time: 0h:0m:38s | Test Loss: 0.3393 | Test Balanced Accuracy: 85.5143 %
2024-04-06 06:59:47,192 - INFO - Epoch: 33 |Total training time: 0h:1m:21s | Train Loss: 0.2203 | Train Balanced Accuracy: 92.3118 %
2024-04-06 06:59:47,192 - INFO - Epoch: 33 |Total validation time:0h:0m:30s | Validation Loss: 0.2549 | Validation Balanced Accuracy: 83.0975 % 
2024-04-06 06:59:47,192 - INFO - Epoch: 33 |Total testing time: 0h:0m:32s | Test Loss: 0.3379 | Test Balanced Accuracy: 85.6898 %
2024-04-06 07:02:22,570 - INFO - Epoch: 34 |Total training time: 0h:1m:8s | Train Loss: 0.2183 | Train Balanced Accuracy: 92.3569 %
2024-04-06 07:02:22,571 - INFO - Epoch: 34 |Total validation time:0h:0m:49s | Validation Loss: 0.2532 | Validation Balanced Accuracy: 83.7656 % 
2024-04-06 07:02:22,571 - INFO - Epoch: 34 |Total testing time: 0h:0m:37s | Test Loss: 0.3365 | Test Balanced Accuracy: 85.9045 %
2024-04-06 07:04:51,511 - INFO - Epoch: 35 |Total training time: 0h:1m:7s | Train Loss: 0.2164 | Train Balanced Accuracy: 92.5140 %
2024-04-06 07:04:51,515 - INFO - Epoch: 35 |Total validation time:0h:0m:45s | Validation Loss: 0.2534 | Validation Balanced Accuracy: 82.8477 % 
2024-04-06 07:04:51,515 - INFO - Epoch: 35 |Total testing time: 0h:0m:35s | Test Loss: 0.3365 | Test Balanced Accuracy: 85.5562 %
2024-04-06 07:07:21,434 - INFO - Epoch: 36 |Total training time: 0h:1m:22s | Train Loss: 0.2146 | Train Balanced Accuracy: 92.5743 %
2024-04-06 07:07:21,436 - INFO - Epoch: 36 |Total validation time:0h:0m:31s | Validation Loss: 0.2513 | Validation Balanced Accuracy: 84.3464 % 
2024-04-06 07:07:21,436 - INFO - Epoch: 36 |Total testing time: 0h:0m:35s | Test Loss: 0.3341 | Test Balanced Accuracy: 86.2665 %
2024-04-06 07:10:11,982 - INFO - Epoch: 37 |Total training time: 0h:1m:22s | Train Loss: 0.2128 | Train Balanced Accuracy: 92.7591 %
2024-04-06 07:10:11,985 - INFO - Epoch: 37 |Total validation time:0h:0m:46s | Validation Loss: 0.2519 | Validation Balanced Accuracy: 82.8248 % 
2024-04-06 07:10:11,985 - INFO - Epoch: 37 |Total testing time: 0h:0m:41s | Test Loss: 0.3349 | Test Balanced Accuracy: 85.6557 %
2024-04-06 07:12:39,184 - INFO - Epoch: 38 |Total training time: 0h:1m:9s | Train Loss: 0.2112 | Train Balanced Accuracy: 92.8182 %
2024-04-06 07:12:39,184 - INFO - Epoch: 38 |Total validation time:0h:0m:40s | Validation Loss: 0.2508 | Validation Balanced Accuracy: 83.0975 % 
2024-04-06 07:12:39,184 - INFO - Epoch: 38 |Total testing time: 0h:0m:37s | Test Loss: 0.3334 | Test Balanced Accuracy: 85.7815 %
2024-04-06 07:15:36,751 - INFO - Epoch: 39 |Total training time: 0h:1m:15s | Train Loss: 0.2096 | Train Balanced Accuracy: 92.7348 %
2024-04-06 07:15:36,751 - INFO - Epoch: 39 |Total validation time:0h:0m:50s | Validation Loss: 0.2506 | Validation Balanced Accuracy: 82.4418 % 
2024-04-06 07:15:36,751 - INFO - Epoch: 39 |Total testing time: 0h:0m:51s | Test Loss: 0.3334 | Test Balanced Accuracy: 85.5939 %
2024-04-06 07:17:36,445 - INFO - Epoch: 40 |Total training time: 0h:1m:2s | Train Loss: 0.2081 | Train Balanced Accuracy: 92.8051 %
2024-04-06 07:17:36,445 - INFO - Epoch: 40 |Total validation time:0h:0m:25s | Validation Loss: 0.2489 | Validation Balanced Accuracy: 83.5564 % 
2024-04-06 07:17:36,445 - INFO - Epoch: 40 |Total testing time: 0h:0m:31s | Test Loss: 0.3317 | Test Balanced Accuracy: 85.9213 %
2024-04-06 07:19:36,039 - INFO - Epoch: 41 |Total training time: 0h:1m:1s | Train Loss: 0.2063 | Train Balanced Accuracy: 92.8759 %
2024-04-06 07:19:36,040 - INFO - Epoch: 41 |Total validation time:0h:0m:25s | Validation Loss: 0.2493 | Validation Balanced Accuracy: 82.6739 % 
2024-04-06 07:19:36,040 - INFO - Epoch: 41 |Total testing time: 0h:0m:32s | Test Loss: 0.3317 | Test Balanced Accuracy: 85.6918 %
2024-04-06 07:21:36,252 - INFO - Epoch: 42 |Total training time: 0h:1m:2s | Train Loss: 0.2049 | Train Balanced Accuracy: 92.9782 %
2024-04-06 07:21:36,253 - INFO - Epoch: 42 |Total validation time:0h:0m:25s | Validation Loss: 0.2487 | Validation Balanced Accuracy: 82.6042 % 
2024-04-06 07:21:36,253 - INFO - Epoch: 42 |Total testing time: 0h:0m:31s | Test Loss: 0.3308 | Test Balanced Accuracy: 85.7027 %
2024-04-06 07:23:35,859 - INFO - Epoch: 43 |Total training time: 0h:1m:2s | Train Loss: 0.2035 | Train Balanced Accuracy: 92.9921 %
2024-04-06 07:23:35,860 - INFO - Epoch: 43 |Total validation time:0h:0m:25s | Validation Loss: 0.2486 | Validation Balanced Accuracy: 82.3315 % 
2024-04-06 07:23:35,860 - INFO - Epoch: 43 |Total testing time: 0h:0m:32s | Test Loss: 0.3310 | Test Balanced Accuracy: 85.4836 %
2024-04-06 07:25:35,917 - INFO - Epoch: 44 |Total training time: 0h:1m:2s | Train Loss: 0.2021 | Train Balanced Accuracy: 93.1295 %
2024-04-06 07:25:35,918 - INFO - Epoch: 44 |Total validation time:0h:0m:25s | Validation Loss: 0.2479 | Validation Balanced Accuracy: 82.5356 % 
2024-04-06 07:25:35,918 - INFO - Epoch: 44 |Total testing time: 0h:0m:31s | Test Loss: 0.3300 | Test Balanced Accuracy: 85.6141 %
2024-04-06 07:27:35,175 - INFO - Epoch: 45 |Total training time: 0h:1m:2s | Train Loss: 0.2008 | Train Balanced Accuracy: 93.1462 %
2024-04-06 07:27:35,176 - INFO - Epoch: 45 |Total validation time:0h:0m:25s | Validation Loss: 0.2487 | Validation Balanced Accuracy: 81.6290 % 
2024-04-06 07:27:35,176 - INFO - Epoch: 45 |Total testing time: 0h:0m:31s | Test Loss: 0.3308 | Test Balanced Accuracy: 85.1565 %
2024-04-06 07:29:35,125 - INFO - Epoch: 46 |Total training time: 0h:1m:2s | Train Loss: 0.1994 | Train Balanced Accuracy: 93.1749 %
2024-04-06 07:29:35,125 - INFO - Epoch: 46 |Total validation time:0h:0m:26s | Validation Loss: 0.2473 | Validation Balanced Accuracy: 82.2389 % 
2024-04-06 07:29:35,125 - INFO - Epoch: 46 |Total testing time: 0h:0m:31s | Test Loss: 0.3293 | Test Balanced Accuracy: 85.3511 %
2024-04-06 07:31:34,607 - INFO - Epoch: 47 |Total training time: 0h:1m:2s | Train Loss: 0.1981 | Train Balanced Accuracy: 93.2464 %
2024-04-06 07:31:34,608 - INFO - Epoch: 47 |Total validation time:0h:0m:25s | Validation Loss: 0.2465 | Validation Balanced Accuracy: 82.4418 % 
2024-04-06 07:31:34,608 - INFO - Epoch: 47 |Total testing time: 0h:0m:31s | Test Loss: 0.3283 | Test Balanced Accuracy: 85.4866 %
2024-04-06 07:33:35,108 - INFO - Epoch: 48 |Total training time: 0h:1m:2s | Train Loss: 0.1969 | Train Balanced Accuracy: 93.2129 %
2024-04-06 07:33:35,108 - INFO - Epoch: 48 |Total validation time:0h:0m:26s | Validation Loss: 0.2444 | Validation Balanced Accuracy: 83.7251 % 
2024-04-06 07:33:35,108 - INFO - Epoch: 48 |Total testing time: 0h:0m:31s | Test Loss: 0.3265 | Test Balanced Accuracy: 85.9643 %
2024-04-06 07:35:34,721 - INFO - Epoch: 49 |Total training time: 0h:1m:2s | Train Loss: 0.1957 | Train Balanced Accuracy: 93.3215 %
2024-04-06 07:35:34,722 - INFO - Epoch: 49 |Total validation time:0h:0m:25s | Validation Loss: 0.2468 | Validation Balanced Accuracy: 81.8902 % 
2024-04-06 07:35:34,722 - INFO - Epoch: 49 |Total testing time: 0h:0m:31s | Test Loss: 0.3280 | Test Balanced Accuracy: 85.2066 %
2024-04-06 07:35:35,570 - INFO - Saved checkpoint at epoch 49: /home/sur06423/hiwi/vit_exp/vision_tranformer_baseline/src/components/distraction_detection_d_a/grid_search_ddp/experiments/SGD_Constant_Lr_0_001/runs/checkpoints/checkpoint_SGD_Constant_Lr_0_001_epoch_49.pth
2024-04-06 07:37:35,835 - INFO - Epoch: 50 |Total training time: 0h:1m:2s | Train Loss: 0.1945 | Train Balanced Accuracy: 93.3421 %
2024-04-06 07:37:35,836 - INFO - Epoch: 50 |Total validation time:0h:0m:25s | Validation Loss: 0.2448 | Validation Balanced Accuracy: 82.6916 % 
2024-04-06 07:37:35,836 - INFO - Epoch: 50 |Total testing time: 0h:0m:31s | Test Loss: 0.3262 | Test Balanced Accuracy: 85.6155 %
2024-04-06 07:39:35,904 - INFO - Epoch: 51 |Total training time: 0h:1m:2s | Train Loss: 0.1934 | Train Balanced Accuracy: 93.4633 %
2024-04-06 07:39:35,905 - INFO - Epoch: 51 |Total validation time:0h:0m:26s | Validation Loss: 0.2481 | Validation Balanced Accuracy: 81.0129 % 
2024-04-06 07:39:35,905 - INFO - Epoch: 51 |Total testing time: 0h:0m:31s | Test Loss: 0.3288 | Test Balanced Accuracy: 84.8279 %
2024-04-06 07:41:36,142 - INFO - Epoch: 52 |Total training time: 0h:1m:2s | Train Loss: 0.1923 | Train Balanced Accuracy: 93.4626 %
2024-04-06 07:41:36,143 - INFO - Epoch: 52 |Total validation time:0h:0m:26s | Validation Loss: 0.2449 | Validation Balanced Accuracy: 82.2909 % 
2024-04-06 07:41:36,143 - INFO - Epoch: 52 |Total testing time: 0h:0m:31s | Test Loss: 0.3254 | Test Balanced Accuracy: 85.5037 %
2024-04-06 07:43:36,106 - INFO - Epoch: 53 |Total training time: 0h:1m:2s | Train Loss: 0.1912 | Train Balanced Accuracy: 93.4354 %
2024-04-06 07:43:36,107 - INFO - Epoch: 53 |Total validation time:0h:0m:25s | Validation Loss: 0.2431 | Validation Balanced Accuracy: 83.1443 % 
2024-04-06 07:43:36,107 - INFO - Epoch: 53 |Total testing time: 0h:0m:32s | Test Loss: 0.3242 | Test Balanced Accuracy: 85.7363 %
2024-04-06 07:45:36,172 - INFO - Epoch: 54 |Total training time: 0h:1m:2s | Train Loss: 0.1902 | Train Balanced Accuracy: 93.5598 %
2024-04-06 07:45:36,173 - INFO - Epoch: 54 |Total validation time:0h:0m:25s | Validation Loss: 0.2445 | Validation Balanced Accuracy: 82.1935 % 
2024-04-06 07:45:36,173 - INFO - Epoch: 54 |Total testing time: 0h:0m:31s | Test Loss: 0.3248 | Test Balanced Accuracy: 85.4878 %
2024-04-06 07:47:35,969 - INFO - Epoch: 55 |Total training time: 0h:1m:2s | Train Loss: 0.1891 | Train Balanced Accuracy: 93.5466 %
2024-04-06 07:47:35,970 - INFO - Epoch: 55 |Total validation time:0h:0m:25s | Validation Loss: 0.2443 | Validation Balanced Accuracy: 82.2212 % 
2024-04-06 07:47:35,970 - INFO - Epoch: 55 |Total testing time: 0h:0m:31s | Test Loss: 0.3245 | Test Balanced Accuracy: 85.4291 %
2024-04-06 07:49:35,928 - INFO - Epoch: 56 |Total training time: 0h:1m:2s | Train Loss: 0.1881 | Train Balanced Accuracy: 93.5716 %
2024-04-06 07:49:35,929 - INFO - Epoch: 56 |Total validation time:0h:0m:25s | Validation Loss: 0.2440 | Validation Balanced Accuracy: 82.2441 % 
2024-04-06 07:49:35,929 - INFO - Epoch: 56 |Total testing time: 0h:0m:31s | Test Loss: 0.3241 | Test Balanced Accuracy: 85.4241 %
2024-04-06 07:51:35,460 - INFO - Epoch: 57 |Total training time: 0h:1m:1s | Train Loss: 0.1872 | Train Balanced Accuracy: 93.6937 %
2024-04-06 07:51:35,461 - INFO - Epoch: 57 |Total validation time:0h:0m:25s | Validation Loss: 0.2444 | Validation Balanced Accuracy: 81.9589 % 
2024-04-06 07:51:35,461 - INFO - Epoch: 57 |Total testing time: 0h:0m:31s | Test Loss: 0.3244 | Test Balanced Accuracy: 85.2287 %
2024-04-06 07:53:34,799 - INFO - Epoch: 58 |Total training time: 0h:1m:2s | Train Loss: 0.1862 | Train Balanced Accuracy: 93.6583 %
