2024-04-06 06:10:14,363 - INFO - Epoch: 13 |Total validation time:0h:0m:38s | Validation Loss: 0.2483 | Validation Balanced Accuracy: 83.5564 % 
2024-04-06 06:10:14,363 - INFO - Epoch: 13 |Total testing time: 0h:0m:40s | Test Loss: 0.3304 | Test Balanced Accuracy: 85.9819 %
2024-04-06 06:12:33,827 - INFO - Epoch: 14 |Total training time: 0h:1m:4s | Train Loss: 0.2037 | Train Balanced Accuracy: 92.9739 %
2024-04-06 06:12:33,829 - INFO - Epoch: 14 |Total validation time:0h:0m:39s | Validation Loss: 0.2500 | Validation Balanced Accuracy: 81.1382 % 
2024-04-06 06:12:33,829 - INFO - Epoch: 14 |Total testing time: 0h:0m:35s | Test Loss: 0.3319 | Test Balanced Accuracy: 84.9324 %
2024-04-06 06:15:08,158 - INFO - Epoch: 15 |Total training time: 0h:1m:24s | Train Loss: 0.1995 | Train Balanced Accuracy: 93.2013 %
2024-04-06 06:15:08,162 - INFO - Epoch: 15 |Total validation time:0h:0m:29s | Validation Loss: 0.2460 | Validation Balanced Accuracy: 82.4824 % 
2024-04-06 06:15:08,162 - INFO - Epoch: 15 |Total testing time: 0h:0m:39s | Test Loss: 0.3276 | Test Balanced Accuracy: 85.5663 %
2024-04-06 06:17:48,661 - INFO - Epoch: 16 |Total training time: 0h:1m:10s | Train Loss: 0.1958 | Train Balanced Accuracy: 93.2407 %
2024-04-06 06:17:48,665 - INFO - Epoch: 16 |Total validation time:0h:0m:48s | Validation Loss: 0.2456 | Validation Balanced Accuracy: 82.2389 % 
2024-04-06 06:17:48,665 - INFO - Epoch: 16 |Total testing time: 0h:0m:41s | Test Loss: 0.3269 | Test Balanced Accuracy: 85.3592 %
2024-04-06 06:20:13,828 - INFO - Epoch: 17 |Total training time: 0h:1m:12s | Train Loss: 0.1923 | Train Balanced Accuracy: 93.4248 %
2024-04-06 06:20:13,834 - INFO - Epoch: 17 |Total validation time:0h:0m:33s | Validation Loss: 0.2446 | Validation Balanced Accuracy: 82.2909 % 
2024-04-06 06:20:13,834 - INFO - Epoch: 17 |Total testing time: 0h:0m:39s | Test Loss: 0.3258 | Test Balanced Accuracy: 85.3720 %
2024-04-06 06:22:41,935 - INFO - Epoch: 18 |Total training time: 0h:1m:6s | Train Loss: 0.1892 | Train Balanced Accuracy: 93.6506 %
2024-04-06 06:22:41,937 - INFO - Epoch: 18 |Total validation time:0h:0m:42s | Validation Loss: 0.2444 | Validation Balanced Accuracy: 81.9721 % 
2024-04-06 06:22:41,937 - INFO - Epoch: 18 |Total testing time: 0h:0m:39s | Test Loss: 0.3247 | Test Balanced Accuracy: 85.2147 %
2024-04-06 06:25:08,769 - INFO - Epoch: 19 |Total training time: 0h:1m:11s | Train Loss: 0.1863 | Train Balanced Accuracy: 93.6127 %
2024-04-06 06:25:08,773 - INFO - Epoch: 19 |Total validation time:0h:0m:34s | Validation Loss: 0.2466 | Validation Balanced Accuracy: 80.5133 % 
2024-04-06 06:25:08,773 - INFO - Epoch: 19 |Total testing time: 0h:0m:40s | Test Loss: 0.3268 | Test Balanced Accuracy: 84.5828 %
2024-04-06 06:27:23,946 - INFO - Epoch: 20 |Total training time: 0h:1m:11s | Train Loss: 0.1837 | Train Balanced Accuracy: 93.8424 %
2024-04-06 06:27:23,951 - INFO - Epoch: 20 |Total validation time:0h:0m:30s | Validation Loss: 0.2437 | Validation Balanced Accuracy: 81.7674 % 
2024-04-06 06:27:23,951 - INFO - Epoch: 20 |Total testing time: 0h:0m:33s | Test Loss: 0.3230 | Test Balanced Accuracy: 85.0504 %
2024-04-06 06:29:43,610 - INFO - Epoch: 21 |Total training time: 0h:1m:7s | Train Loss: 0.1809 | Train Balanced Accuracy: 93.8281 %
2024-04-06 06:29:43,616 - INFO - Epoch: 21 |Total validation time:0h:0m:35s | Validation Loss: 0.2430 | Validation Balanced Accuracy: 81.7788 % 
2024-04-06 06:29:43,616 - INFO - Epoch: 21 |Total testing time: 0h:0m:36s | Test Loss: 0.3225 | Test Balanced Accuracy: 85.1261 %
2024-04-06 06:32:09,228 - INFO - Epoch: 22 |Total training time: 0h:1m:16s | Train Loss: 0.1785 | Train Balanced Accuracy: 93.9497 %
2024-04-06 06:32:09,235 - INFO - Epoch: 22 |Total validation time:0h:0m:30s | Validation Loss: 0.2472 | Validation Balanced Accuracy: 79.4341 % 
2024-04-06 06:32:09,235 - INFO - Epoch: 22 |Total testing time: 0h:0m:38s | Test Loss: 0.3250 | Test Balanced Accuracy: 84.4760 %
2024-04-06 06:34:42,616 - INFO - Epoch: 23 |Total training time: 0h:1m:23s | Train Loss: 0.1763 | Train Balanced Accuracy: 94.0643 %
2024-04-06 06:34:42,622 - INFO - Epoch: 23 |Total validation time:0h:0m:32s | Validation Loss: 0.2416 | Validation Balanced Accuracy: 82.1681 % 
2024-04-06 06:34:42,622 - INFO - Epoch: 23 |Total testing time: 0h:0m:37s | Test Loss: 0.3204 | Test Balanced Accuracy: 85.3425 %
2024-04-06 06:37:25,429 - INFO - Epoch: 24 |Total training time: 0h:1m:18s | Train Loss: 0.1743 | Train Balanced Accuracy: 94.1482 %
2024-04-06 06:37:25,435 - INFO - Epoch: 24 |Total validation time:0h:0m:43s | Validation Loss: 0.2404 | Validation Balanced Accuracy: 82.6167 % 
2024-04-06 06:37:25,435 - INFO - Epoch: 24 |Total testing time: 0h:0m:40s | Test Loss: 0.3190 | Test Balanced Accuracy: 85.5658 %
2024-04-06 06:40:01,871 - INFO - Epoch: 25 |Total training time: 0h:1m:17s | Train Loss: 0.1722 | Train Balanced Accuracy: 94.2454 %
2024-04-06 06:40:01,874 - INFO - Epoch: 25 |Total validation time:0h:0m:40s | Validation Loss: 0.2465 | Validation Balanced Accuracy: 79.7855 % 
2024-04-06 06:40:01,874 - INFO - Epoch: 25 |Total testing time: 0h:0m:38s | Test Loss: 0.3233 | Test Balanced Accuracy: 84.4942 %
2024-04-06 06:42:39,570 - INFO - Epoch: 26 |Total training time: 0h:1m:23s | Train Loss: 0.1704 | Train Balanced Accuracy: 94.2589 %
2024-04-06 06:42:39,580 - INFO - Epoch: 26 |Total validation time:0h:0m:37s | Validation Loss: 0.2444 | Validation Balanced Accuracy: 80.7911 % 
2024-04-06 06:42:39,580 - INFO - Epoch: 26 |Total testing time: 0h:0m:36s | Test Loss: 0.3210 | Test Balanced Accuracy: 84.7983 %
2024-04-06 06:45:06,511 - INFO - Epoch: 27 |Total training time: 0h:1m:20s | Train Loss: 0.1686 | Train Balanced Accuracy: 94.3604 %
2024-04-06 06:45:06,513 - INFO - Epoch: 27 |Total validation time:0h:0m:32s | Validation Loss: 0.2384 | Validation Balanced Accuracy: 83.0798 % 
2024-04-06 06:45:06,513 - INFO - Epoch: 27 |Total testing time: 0h:0m:33s | Test Loss: 0.3174 | Test Balanced Accuracy: 85.5902 %
2024-04-06 06:47:32,603 - INFO - Epoch: 28 |Total training time: 0h:1m:5s | Train Loss: 0.1668 | Train Balanced Accuracy: 94.4827 %
2024-04-06 06:47:32,759 - INFO - Epoch: 28 |Total validation time:0h:0m:42s | Validation Loss: 0.2469 | Validation Balanced Accuracy: 79.6131 % 
2024-04-06 06:47:32,759 - INFO - Epoch: 28 |Total testing time: 0h:0m:37s | Test Loss: 0.3223 | Test Balanced Accuracy: 84.2662 %
2024-04-06 06:49:54,618 - INFO - Epoch: 29 |Total training time: 0h:1m:9s | Train Loss: 0.1651 | Train Balanced Accuracy: 94.4889 %
2024-04-06 06:49:54,622 - INFO - Epoch: 29 |Total validation time:0h:0m:34s | Validation Loss: 0.2430 | Validation Balanced Accuracy: 81.2376 % 
2024-04-06 06:49:54,622 - INFO - Epoch: 29 |Total testing time: 0h:0m:38s | Test Loss: 0.3187 | Test Balanced Accuracy: 84.9249 %
2024-04-06 06:52:10,776 - INFO - Epoch: 30 |Total training time: 0h:1m:8s | Train Loss: 0.1636 | Train Balanced Accuracy: 94.5258 %
2024-04-06 06:52:10,776 - INFO - Epoch: 30 |Total validation time:0h:0m:28s | Validation Loss: 0.2442 | Validation Balanced Accuracy: 80.5996 % 
2024-04-06 06:52:10,776 - INFO - Epoch: 30 |Total testing time: 0h:0m:39s | Test Loss: 0.3199 | Test Balanced Accuracy: 84.7664 %
2024-04-06 06:54:46,333 - INFO - Epoch: 31 |Total training time: 0h:1m:19s | Train Loss: 0.1621 | Train Balanced Accuracy: 94.7103 %
